CustomerID;FirstName;LastName;Gender;Age;City;Region;SignupDate;Segment
209105;Μιχάλης;Νικολάου;M;69;Καβάλα;Ανατολική Μακεδονία & Θράκη;2024-06-23;Bronze
209106;Χρήστος;Αλεξίου;M;40;Ρόδος;Νότιο Αιγαίο;2025-12-11;Bronze
209107;Νίκος;Ιωαννίδης;M;22;Σέρρες;Κεντρική Μακεδονία;2024-02-17;Bronze
209108;Κώστας;Πετρόπουλος;M;55;Χανιά;Κρήτη;2024-07-05;Platinum
209109;Αγγελική;Καρράς;F;24;Ηράκλειο;Κρήτη;2025-12-01;Bronze
209110;Δημήτρης;Παπανικολάου;M;51;Αθήνα;Αττική;2025-04-10;Silver
209111;Γιώργος;Χατζής;M;23;Πάτρα;Δυτική Ελλάδα;2024-02-29;Platinum
209112;Δήμητρα;Χατζής;F;32;Χανιά;Κρήτη;2025-05-02;Silver
209113;Άννα;Ζαχαρίου;F;60;Λάρισα;Θεσσαλία;2024-11-25;Bronze
209114;Χριστίνα;Λαμπρόπουλος;F;25;Ρόδος;Νότιο Αιγαίο;2025-03-03;Bronze
209115;Γιώργος;Παπαδόπουλος;M;30;Καβάλα;Ανατολική Μακεδονία & Θράκη;2024-08-26;Bronze
209116;Δήμητρα;Καραγιάννης;F;66;Αθήνα;Αττική;2025-06-14;Bronze
209117;Βασίλης;Παπαδόπουλος;M;64;Καβάλα;Ανατολική Μακεδονία & Θράκη;2025-05-21;Gold
209118;Δημήτρης;Καρράς;M;51;Πάτρα;Δυτική Ελλάδα;2025-02-24;Bronze
209119;Χριστίνα;Κωνσταντίνου;F;67;Βόλος;Θεσσαλία;2025-01-08;Bronze
209120;Νίκος;Οικονόμου;M;20;Πάτρα;Δυτική Ελλάδα;2025-02-24;Gold
209121;Σοφία;Σταματίου;F;48;Βόλος;Θεσσαλία;2025-03-31;Platinum
209122;Αγγελική;Πετρόπουλος;F;22;Πάτρα;Δυτική Ελλάδα;2025-01-16;Bronze
209123;Χρήστος;Ιωαννίδης;M;30;Ρόδος;Νότιο Αιγαίο;2025-05-22;Silver
209124;Ιωάννα;Κωνσταντίνου;F;18;Θεσσαλονίκη;Κεντρική Μακεδονία;2025-11-13;Gold
209125;Αγγελική;Καρράς;F;70;Ιωάννινα;Ήπειρος;2025-06-22;Gold
209126;Γεωργία;Σταματίου;F;46;Πάτρα;Δυτική Ελλάδα;2025-01-04;Bronze
209127;Βασίλης;Αλεξίου;M;71;Τρίκαλα;Θεσσαλία;2024-06-01;Bronze
209128;Δημήτρης;Οικονόμου;M;51;Τρίκαλα;Θεσσαλία;2025-08-20;Gold
209129;Κώστας;Σταματίου;M;65;Ρόδος;Νότιο Αιγαίο;2024-10-15;Bronze
209130;Ελένη;Παπανικολάου;F;20;Θεσσαλονίκη;Κεντρική Μακεδονία;2024-02-18;Bronze
209131;Θανάσης;Αναστασίου;M;25;Λάρισα;Θεσσαλία;2025-11-09;Bronze
209132;Γιώργος;Χατζής;M;37;Αθήνα;Αττική;2024-05-04;Bronze
209133;Σοφία;Πετρόπουλος;F;58;Θεσσαλονίκη;Κεντρική Μακεδονία;2025-08-03;Bronze
209134;Κώστας;Αναστασίου;M;54;Βόλος;Θεσσαλία;2024-04-09;Bronze
209135;Ιωάννα;Παπαδόπουλος;F;61;Πάτρα;Δυτική Ελλάδα;2024-10-30;Silver
209136;Χρήστος;Χατζής;M;56;Ηράκλειο;Κρήτη;2024-11-01;Silver
209137;Ιωάννα;Καρράς;F;27;Ρόδος;Νότιο Αιγαίο;2025-04-28;Bronze
209138;Ιωάννα;Πετρόπουλος;F;31;Αθήνα;Αττική;2025-12-12;Gold
209139;Νίκος;Καραγιάννης;M;71;Χανιά;Κρήτη;2024-06-28;Bronze
209140;Μιχάλης;Πετρόπουλος;M;68;Αθήνα;Αττική;2024-02-26;Bronze
209141;Χριστίνα;Αναστασίου;F;29;Χανιά;Κρήτη;2025-05-26;Platinum
209142;Δήμητρα;Σπυρόπουλος;F;42;Ηράκλειο;Κρήτη;2025-11-23;Platinum
209143;Άννα;Γεωργίου;F;23;Θεσσαλονίκη;Κεντρική Μακεδονία;2024-08-08;Bronze
209144;Ανδρέας;Λαμπρόπουλος;M;42;Καβάλα;Ανατολική Μακεδονία & Θράκη;2024-10-07;Bronze
209145;Σοφία;Βλάχος;F;25;Ηράκλειο;Κρήτη;2024-06-16;Gold
209146;Ανδρέας;Μιχαηλίδης;M;22;Ηράκλειο;Κρήτη;2025-03-06;Silver
209147;Δημήτρης;Νικολάου;M;57;Τρίκαλα;Θεσσαλία;2024-02-05;Silver
209148;Μαρία;Ζαχαρίου;F;36;Ιωάννινα;Ήπειρος;2025-11-30;Gold
209149;Σοφία;Οικονόμου;F;48;Πάτρα;Δυτική Ελλάδα;2024-10-21;Gold
209150;Νίκος;Ζαχαρίου;M;48;Ρόδος;Νότιο Αιγαίο;2025-09-28;Silver
209151;Μιχάλης;Πετρόπουλος;M;19;Χανιά;Κρήτη;2024-09-17;Silver
209152;Κατερίνα;Καραγιάννης;F;46;Τρίκαλα;Θεσσαλία;2024-04-18;Bronze
209153;Μιχάλης;Παπανικολάου;M;62;Αθήνα;Αττική;2025-04-21;Silver
209154;Χρήστος;Δημητρίου;M;72;Ηράκλειο;Κρήτη;2024-07-10;Bronze
209155;Χρήστος;Βλάχος;M;67;Πάτρα;Δυτική Ελλάδα;2024-06-23;Bronze
209156;Βασίλης;Γεωργίου;M;59;Τρίκαλα;Θεσσαλία;2025-08-18;Gold
209157;Γεωργία;Πετρόπουλος;F;23;Θεσσαλονίκη;Κεντρική Μακεδονία;2024-03-25;Bronze
209158;Άννα;Καρράς;F;42;Θεσσαλονίκη;Κεντρική Μακεδονία;2025-09-05;Silver
209159;Ελένη;Χατζής;F;46;Ρόδος;Νότιο Αιγαίο;2025-03-17;Gold
209160;Αγγελική;Δημητρίου;F;42;Πάτρα;Δυτική Ελλάδα;2025-02-14;Bronze
209161;Παναγιώτης;Δημητρίου;M;45;Χανιά;Κρήτη;2024-06-26;Bronze
209162;Γεωργία;Καραγιάννης;F;20;Αθήνα;Αττική;2025-03-31;Bronze
209163;Νίκος;Νικολάου;M;46;Θεσσαλονίκη;Κεντρική Μακεδονία;2025-11-14;Silver
209164;Νίκος;Ιωαννίδης;M;25;Ρόδος;Νότιο Αιγαίο;2025-03-30;Gold
209165;Θανάσης;Μιχαηλίδης;M;66;Πάτρα;Δυτική Ελλάδα;2025-04-14;Bronze
209166;Ιωάννα;Αλεξίου;F;71;Λάρισα;Θεσσαλία;2025-08-04;Silver
209167;Κατερίνα;Καρράς;F;49;Χανιά;Κρήτη;2025-02-28;Silver
209168;Αγγελική;Κωνσταντίνου;F;18;Βόλος;Θεσσαλία;2024-11-03;Silver
209169;Κώστας;Παπαδόπουλος;M;44;Θεσσαλονίκη;Κεντρική Μακεδονία;2024-05-09;Silver
209170;Άννα;Καραγιάννης;F;18;Θεσσαλονίκη;Κεντρική Μακεδονία;2024-10-03;Bronze
209171;Ιωάννα;Γεωργίου;F;62;Τρίκαλα;Θεσσαλία;2025-01-10;Silver
209172;Μιχάλης;Λαμπρόπουλος;M;69;Θεσσαλονίκη;Κεντρική Μακεδονία;2024-05-28;Silver
209173;Δημήτρης;Χατζής;M;61;Ρόδος;Νότιο Αιγαίο;2024-03-19;Silver
209174;Χρήστος;Ζαχαρίου;M;44;Λάρισα;Θεσσαλία;2024-06-11;Bronze
209175;Νίκος;Νικολάου;M;63;Ιωάννινα;Ήπειρος;2024-03-09;Platinum
209176;Κώστας;Ζαχαρίου;M;63;Πάτρα;Δυτική Ελλάδα;2025-05-05;Silver
209177;Δήμητρα;Αλεξίου;F;56;Ρόδος;Νότιο Αιγαίο;2025-07-27;Silver
209178;Χριστίνα;Σπυρόπουλος;F;32;Πάτρα;Δυτική Ελλάδα;2025-03-07;Gold
209179;Κατερίνα;Καρράς;F;60;Ιωάννινα;Ήπειρος;2025-04-05;Bronze
209180;Νίκος;Κωνσταντίνου;M;26;Ηράκλειο;Κρήτη;2024-12-14;Silver
209181;Γεωργία;Κωνσταντίνου;F;33;Λάρισα;Θεσσαλία;2024-02-08;Platinum
209182;Ελένη;Μιχαηλίδης;F;27;Τρίκαλα;Θεσσαλία;2025-05-11;Bronze
209183;Ιωάννα;Ζαχαρίου;F;63;Τρίκαλα;Θεσσαλία;2024-11-10;Silver
209184;Ανδρέας;Μιχαηλίδης;M;34;Θεσσαλονίκη;Κεντρική Μακεδονία;2024-08-22;Bronze
209185;Χρήστος;Μιχαηλίδης;M;43;Αθήνα;Αττική;2024-06-06;Silver
209186;Κατερίνα;Πετρόπουλος;F;37;Βόλος;Θεσσαλία;2024-04-30;Bronze
209187;Χριστίνα;Παπαδόπουλος;F;56;Ρόδος;Νότιο Αιγαίο;2024-02-23;Bronze
209188;Αγγελική;Παπαδόπουλος;F;43;Χανιά;Κρήτη;2024-03-14;Bronze
209189;Δήμητρα;Χατζής;F;71;Τρίκαλα;Θεσσαλία;2025-01-08;Silver
209190;Χρήστος;Αλεξίου;M;61;Πάτρα;Δυτική Ελλάδα;2025-03-16;Bronze
209191;Μιχάλης;Παπανικολάου;M;19;Βόλος;Θεσσαλία;2025-10-08;Bronze
209192;Κώστας;Καρράς;M;18;Πάτρα;Δυτική Ελλάδα;2025-05-08;Silver
209193;Κατερίνα;Αναστασίου;F;72;Αθήνα;Αττική;2025-01-19;Gold
209194;Μιχάλης;Παπανικολάου;M;56;Τρίκαλα;Θεσσαλία;2024-09-22;Silver
209195;Μαρία;Νικολάου;F;31;Αθήνα;Αττική;2025-04-27;Silver
209196;Γιώργος;Παπανικολάου;M;42;Λάρισα;Θεσσαλία;2024-02-12;Silver
209197;Ιωάννα;Αναστασίου;F;24;Βόλος;Θεσσαλία;2025-06-21;Bronze
209198;Κατερίνα;Αναστασίου;F;64;Αθήνα;Αττική;2025-10-10;Silver
209199;Ελένη;Παπανικολάου;F;66;Σέρρες;Κεντρική Μακεδονία;2025-10-20;Bronze
209200;Μιχάλης;Παπανικολάου;M;49;Ιωάννινα;Ήπειρος;2024-09-21;Bronze
209201;Άννα;Χατζής;F;29;Θεσσαλονίκη;Κεντρική Μακεδονία;2024-11-07;Silver
209202;Θανάσης;Μιχαηλίδης;M;37;Πάτρα;Δυτική Ελλάδα;2024-10-09;Silver
209203;Παναγιώτης;Αλεξίου;M;43;Βόλος;Θεσσαλία;2024-10-24;Silver
209204;Θανάσης;Δημητρίου;M;63;Ιωάννινα;Ήπειρος;2024-02-21;Bronze
209205;Κώστας;Νικολάου;M;45;Σέρρες;Κεντρική Μακεδονία;2024-12-04;Gold
209206;Ιωάννα;Πετρόπουλος;F;57;Πάτρα;Δυτική Ελλάδα;2025-03-06;Bronze
209207;Άννα;Κωνσταντίνου;F;63;Τρίκαλα;Θεσσαλία;2024-04-09;Gold
209208;Παναγιώτης;Ζαχαρίου;M;61;Τρίκαλα;Θεσσαλία;2024-02-13;Silver
209209;Δήμητρα;Λαμπρόπουλος;F;42;Θεσσαλονίκη;Κεντρική Μακεδονία;2024-11-01;Bronze
209210;Νίκος;Δημητρίου;M;72;Ρόδος;Νότιο Αιγαίο;2024-08-15;Gold
209211;Αγγελική;Σπυρόπουλος;F;66;Βόλος;Θεσσαλία;2025-05-05;Bronze
209212;Κώστας;Σταματίου;M;63;Χανιά;Κρήτη;2025-04-29;Bronze
209213;Παναγιώτης;Κωνσταντίνου;M;37;Καβάλα;Ανατολική Μακεδονία & Θράκη;2024-03-13;Silver
209214;Ελένη;Βλάχος;F;56;Αθήνα;Αττική;2024-09-17;Bronze
209215;Βασίλης;Καρράς;M;26;Τρίκαλα;Θεσσαλία;2025-06-17;Gold
209216;Ανδρέας;Παπανικολάου;M;58;Καβάλα;Ανατολική Μακεδονία & Θράκη;2024-04-13;Bronze
209217;Μαρία;Χατζής;F;31;Θεσσαλονίκη;Κεντρική Μακεδονία;2025-09-01;Bronze
209218;Νίκος;Νικολάου;M;39;Σέρρες;Κεντρική Μακεδονία;2025-08-19;Gold
209219;Ανδρέας;Αλεξίου;M;58;Πάτρα;Δυτική Ελλάδα;2024-10-22;Bronze
209220;Χριστίνα;Μιχαηλίδης;F;62;Πάτρα;Δυτική Ελλάδα;2025-11-03;Bronze
209221;Χριστίνα;Καρράς;F;68;Αθήνα;Αττική;2025-09-20;Bronze
209222;Βασίλης;Λαμπρόπουλος;M;39;Λάρισα;Θεσσαλία;2024-03-11;Bronze
209223;Νίκος;Νικολάου;M;19;Θεσσαλονίκη;Κεντρική Μακεδονία;2025-01-02;Bronze
209224;Ελένη;Παπανικολάου;F;41;Λάρισα;Θεσσαλία;2024-06-03;Silver
209225;Ελένη;Κωνσταντίνου;F;22;Αθήνα;Αττική;2024-11-15;Gold
209226;Βασίλης;Λαμπρόπουλος;M;48;Ιωάννινα;Ήπειρος;2024-10-24;Silver
209227;Θανάσης;Παπαδόπουλος;M;63;Σέρρες;Κεντρική Μακεδονία;2024-09-15;Gold
209228;Κατερίνα;Μιχαηλίδης;F;19;Βόλος;Θεσσαλία;2025-12-21;Gold
209229;Σοφία;Μιχαηλίδης;F;35;Θεσσαλονίκη;Κεντρική Μακεδονία;2024-07-25;Silver
209230;Νίκος;Νικολάου;M;28;Ηράκλειο;Κρήτη;2024-03-20;Bronze
209231;Άννα;Καρράς;F;45;Χανιά;Κρήτη;2024-02-03;Bronze
209232;Δήμητρα;Κωνσταντίνου;F;52;Βόλος;Θεσσαλία;2025-07-31;Silver
209233;Δήμητρα;Σταματίου;F;72;Ιωάννινα;Ήπειρος;2024-12-20;Gold
209234;Μαρία;Οικονόμου;F;40;Ιωάννινα;Ήπειρος;2024-05-22;Silver
209235;Σοφία;Αλεξίου;F;68;Πάτρα;Δυτική Ελλάδα;2025-09-28;Silver
209236;Νίκος;Καρράς;M;20;Τρίκαλα;Θεσσαλία;2025-09-01;Platinum
209237;Θανάσης;Βλάχος;M;54;Τρίκαλα;Θεσσαλία;2024-11-30;Silver
209238;Ελένη;Αλεξίου;F;42;Θεσσαλονίκη;Κεντρική Μακεδονία;2024-11-28;Gold
209239;Γιώργος;Αλεξίου;M;49;Λάρισα;Θεσσαλία;2025-10-04;Silver
209240;Νίκος;Νικολάου;M;18;Ρόδος;Νότιο Αιγαίο;2025-03-05;Gold
209241;Μαρία;Οικονόμου;F;62;Τρίκαλα;Θεσσαλία;2025-05-23;Silver
209242;Ιωάννα;Δημητρίου;F;41;Βόλος;Θεσσαλία;2024-12-04;Bronze
209243;Θανάσης;Αναστασίου;M;49;Ιωάννινα;Ήπειρος;2024-11-12;Gold
209244;Παναγιώτης;Παπανικολάου;M;47;Χανιά;Κρήτη;2025-01-18;Silver
209245;Θανάσης;Παπανικολάου;M;25;Ρόδος;Νότιο Αιγαίο;2025-07-17;Gold
209246;Θανάσης;Παπανικολάου;M;56;Ρόδος;Νότιο Αιγαίο;2024-03-03;Bronze
209247;Δημήτρης;Νικολάου;M;42;Ιωάννινα;Ήπειρος;2024-05-17;Silver
209248;Ελένη;Οικονόμου;F;32;Θεσσαλονίκη;Κεντρική Μακεδονία;2025-01-07;Gold
209249;Βασίλης;Σπυρόπουλος;M;69;Αθήνα;Αττική;2024-09-01;Bronze
209250;Παναγιώτης;Καρράς;M;48;Καβάλα;Ανατολική Μακεδονία & Θράκη;2025-03-04;Silver
209251;Αγγελική;Λαμπρόπουλος;F;72;Καβάλα;Ανατολική Μακεδονία & Θράκη;2024-01-06;Bronze
209252;Ελένη;Οικονόμου;F;50;Αθήνα;Αττική;2025-09-29;Silver
209253;Γιώργος;Καραγιάννης;M;59;Πάτρα;Δυτική Ελλάδα;2025-07-30;Silver
209254;Ιωάννα;Σταματίου;F;29;Λάρισα;Θεσσαλία;2025-06-23;Bronze
209255;Ανδρέας;Σπυρόπουλος;M;20;Ηράκλειο;Κρήτη;2024-09-21;Bronze
209256;Γεωργία;Δημητρίου;F;46;Θεσσαλονίκη;Κεντρική Μακεδονία;2025-11-10;Bronze
209257;Ανδρέας;Καραγιάννης;M;58;Αθήνα;Αττική;2024-12-08;Gold
209258;Δημήτρης;Αναστασίου;M;71;Ρόδος;Νότιο Αιγαίο;2024-10-14;Bronze
209259;Σοφία;Καραγιάννης;F;41;Αθήνα;Αττική;2025-03-15;Bronze
209260;Άννα;Χατζής;F;57;Τρίκαλα;Θεσσαλία;2024-07-07;Silver
209261;Χρήστος;Χατζής;M;59;Σέρρες;Κεντρική Μακεδονία;2024-08-26;Bronze
209262;Νίκος;Ιωαννίδης;M;26;Βόλος;Θεσσαλία;2025-03-04;Bronze
209263;Χρήστος;Ιωαννίδης;M;21;Ιωάννινα;Ήπειρος;2024-10-30;Bronze
209264;Γιώργος;Ιωαννίδης;M;36;Αθήνα;Αττική;2025-02-17;Silver
209265;Ελένη;Κωνσταντίνου;F;50;Πάτρα;Δυτική Ελλάδα;2025-01-29;Gold
209266;Μιχάλης;Νικολάου;M;39;Ιωάννινα;Ήπειρος;2024-09-09;Gold
209267;Γιώργος;Οικονόμου;M;55;Σέρρες;Κεντρική Μακεδονία;2024-05-31;Gold
209268;Παναγιώτης;Δημητρίου;M;23;Καβάλα;Ανατολική Μακεδονία & Θράκη;2025-04-30;Bronze
209269;Άννα;Καρράς;F;49;Ηράκλειο;Κρήτη;2024-04-25;Silver
209270;Κατερίνα;Δημητρίου;F;24;Βόλος;Θεσσαλία;2024-05-15;Bronze
209271;Χρήστος;Πετρόπουλος;M;33;Ιωάννινα;Ήπειρος;2024-01-08;Silver
209272;Μαρία;Καραγιάννης;F;30;Ρόδος;Νότιο Αιγαίο;2025-09-26;Bronze
209273;Δημήτρης;Δημητρίου;M;19;Ηράκλειο;Κρήτη;2025-10-07;Gold
209274;Αγγελική;Ζαχαρίου;F;67;Ιωάννινα;Ήπειρος;2024-07-18;Bronze
209275;Ελένη;Νικολάου;F;32;Αθήνα;Αττική;2025-11-18;Gold
209276;Χριστίνα;Σπυρόπουλος;F;37;Βόλος;Θεσσαλία;2024-09-12;Silver
209277;Μαρία;Πετρόπουλος;F;43;Λάρισα;Θεσσαλία;2024-06-08;Bronze
209278;Άννα;Ζαχαρίου;F;67;Βόλος;Θεσσαλία;2024-03-10;Bronze
209279;Νίκος;Νικολάου;M;22;Ρόδος;Νότιο Αιγαίο;2024-03-24;Bronze
209280;Δημήτρης;Λαμπρόπουλος;M;23;Λάρισα;Θεσσαλία;2024-12-05;Gold
209281;Δημήτρης;Νικολάου;M;48;Τρίκαλα;Θεσσαλία;2024-10-05;Bronze
209282;Χριστίνα;Κωνσταντίνου;F;29;Πάτρα;Δυτική Ελλάδα;2025-01-07;Bronze
209283;Κώστας;Καραγιάννης;M;22;Ρόδος;Νότιο Αιγαίο;2024-07-06;Platinum
209284;Μιχάλης;Αναστασίου;M;35;Θεσσαλονίκη;Κεντρική Μακεδονία;2025-11-17;Bronze
209285;Κατερίνα;Πετρόπουλος;F;70;Σέρρες;Κεντρική Μακεδονία;2025-05-13;Silver
209286;Κώστας;Ζαχαρίου;M;36;Βόλος;Θεσσαλία;2024-07-16;Silver
209287;Θανάσης;Γεωργίου;M;58;Ιωάννινα;Ήπειρος;2025-03-20;Gold
209288;Μαρία;Παπαδόπουλος;F;65;Ρόδος;Νότιο Αιγαίο;2025-07-24;Silver
209289;Χρήστος;Λαμπρόπουλος;M;64;Καβάλα;Ανατολική Μακεδονία & Θράκη;2024-02-12;Bronze
209290;Νίκος;Ιωαννίδης;M;62;Θεσσαλονίκη;Κεντρική Μακεδονία;2025-06-29;Gold
209291;Σοφία;Κωνσταντίνου;F;68;Αθήνα;Αττική;2024-03-04;Bronze
209292;Άννα;Δημητρίου;F;60;Πάτρα;Δυτική Ελλάδα;2024-05-10;Bronze
209293;Σοφία;Χατζής;F;29;Ηράκλειο;Κρήτη;2024-06-08;Bronze
209294;Σοφία;Ιωαννίδης;F;20;Ηράκλειο;Κρήτη;2025-05-30;Silver
209295;Παναγιώτης;Καραγιάννης;M;45;Σέρρες;Κεντρική Μακεδονία;2024-10-13;Platinum
209296;Κατερίνα;Αλεξίου;F;27;Βόλος;Θεσσαλία;2024-07-23;Silver
209297;Σοφία;Σταματίου;F;28;Σέρρες;Κεντρική Μακεδονία;2025-02-25;Gold
209298;Χρήστος;Αναστασίου;M;53;Λάρισα;Θεσσαλία;2024-09-04;Gold
209299;Παναγιώτης;Ιωαννίδης;M;36;Τρίκαλα;Θεσσαλία;2025-11-20;Bronze
209300;Μαρία;Παπανικολάου;F;39;Ηράκλειο;Κρήτη;2025-05-30;Platinum
209301;Δήμητρα;Λαμπρόπουλος;F;50;Βόλος;Θεσσαλία;2025-08-08;Silver
209302;Δημήτρης;Κωνσταντίνου;M;48;Καβάλα;Ανατολική Μακεδονία & Θράκη;2025-12-01;Platinum
209303;Γεωργία;Χατζής;F;40;Χανιά;Κρήτη;2024-12-08;Bronze
209304;Νίκος;Δημητρίου;M;32;Αθήνα;Αττική;2025-06-29;Gold
209305;Νίκος;Σταματίου;M;24;Ιωάννινα;Ήπειρος;2024-04-13;Gold
209306;Χριστίνα;Νικολάου;F;40;Θεσσαλονίκη;Κεντρική Μακεδονία;2025-08-11;Silver
209307;Γιώργος;Νικολάου;M;68;Σέρρες;Κεντρική Μακεδονία;2025-11-09;Silver
209308;Δημήτρης;Γεωργίου;M;27;Ιωάννινα;Ήπειρος;2024-11-29;Platinum
209309;Βασίλης;Γεωργίου;M;18;Αθήνα;Αττική;2025-03-31;Bronze
209310;Ελένη;Παπαδόπουλος;F;40;Λάρισα;Θεσσαλία;2025-06-19;Bronze
209311;Άννα;Λαμπρόπουλος;F;21;Αθήνα;Αττική;2025-07-08;Platinum
209312;Χριστίνα;Παπανικολάου;F;51;Σέρρες;Κεντρική Μακεδονία;2024-03-20;Bronze
209313;Θανάσης;Βλάχος;M;42;Πάτρα;Δυτική Ελλάδα;2024-05-29;Gold
209314;Δημήτρης;Πετρόπουλος;M;31;Ιωάννινα;Ήπειρος;2024-10-09;Gold
209315;Σοφία;Χατζής;F;61;Λάρισα;Θεσσαλία;2025-03-17;Gold
209316;Γιώργος;Ιωαννίδης;M;37;Χανιά;Κρήτη;2025-07-24;Silver
209317;Μιχάλης;Αλεξίου;M;27;Βόλος;Θεσσαλία;2025-04-19;Silver
209318;Κατερίνα;Πετρόπουλος;F;61;Αθήνα;Αττική;2025-05-07;Gold
209319;Χρήστος;Πετρόπουλος;M;26;Βόλος;Θεσσαλία;2024-07-09;Bronze
209320;Γιώργος;Πετρόπουλος;M;57;Σέρρες;Κεντρική Μακεδονία;2025-02-18;Bronze
209321;Κατερίνα;Παπανικολάου;F;68;Αθήνα;Αττική;2025-05-13;Bronze
209322;Γιώργος;Παπαδόπουλος;M;72;Χανιά;Κρήτη;2024-10-18;Bronze
209323;Αγγελική;Ζαχαρίου;F;28;Πάτρα;Δυτική Ελλάδα;2024-05-29;Silver
209324;Αγγελική;Παπανικολάου;F;55;Ρόδος;Νότιο Αιγαίο;2024-08-17;Gold
209325;Αγγελική;Παπανικολάου;F;50;Καβάλα;Ανατολική Μακεδονία & Θράκη;2025-06-01;Gold
209326;Άννα;Κωνσταντίνου;F;21;Βόλος;Θεσσαλία;2024-08-26;Silver
209327;Χριστίνα;Σπυρόπουλος;F;47;Αθήνα;Αττική;2025-11-23;Bronze
209328;Άννα;Σπυρόπουλος;F;54;Ιωάννινα;Ήπειρος;2025-05-01;Gold
209329;Δημήτρης;Καρράς;M;46;Θεσσαλονίκη;Κεντρική Μακεδονία;2025-12-27;Platinum
209330;Χριστίνα;Ιωαννίδης;F;70;Αθήνα;Αττική;2024-03-31;Bronze
209331;Ιωάννα;Ζαχαρίου;F;27;Πάτρα;Δυτική Ελλάδα;2024-07-20;Silver
209332;Γεωργία;Σπυρόπουλος;F;20;Χανιά;Κρήτη;2024-08-13;Bronze
209333;Κατερίνα;Μιχαηλίδης;F;27;Ρόδος;Νότιο Αιγαίο;2025-01-12;Silver
209334;Σοφία;Αναστασίου;F;22;Λάρισα;Θεσσαλία;2025-07-05;Gold
209335;Ιωάννα;Αναστασίου;F;39;Ρόδος;Νότιο Αιγαίο;2025-08-02;Bronze
209336;Χρήστος;Ζαχαρίου;M;66;Τρίκαλα;Θεσσαλία;2024-01-06;Silver
209337;Θανάσης;Αλεξίου;M;28;Αθήνα;Αττική;2025-03-25;Silver
209338;Σοφία;Ζαχαρίου;F;66;Θεσσαλονίκη;Κεντρική Μακεδονία;2025-05-02;Gold
209339;Κατερίνα;Παπανικολάου;F;71;Τρίκαλα;Θεσσαλία;2024-08-23;Silver
209340;Κώστας;Ιωαννίδης;M;38;Πάτρα;Δυτική Ελλάδα;2024-11-24;Bronze
209341;Δημήτρης;Οικονόμου;M;52;Ρόδος;Νότιο Αιγαίο;2025-12-06;Gold
209342;Μιχάλης;Καρράς;M;21;Σέρρες;Κεντρική Μακεδονία;2024-06-27;Silver
209343;Μαρία;Αλεξίου;F;33;Πάτρα;Δυτική Ελλάδα;2024-04-26;Gold
209344;Αγγελική;Αλεξίου;F;58;Ιωάννινα;Ήπειρος;2024-08-01;Bronze
209345;Βασίλης;Ιωαννίδης;M;51;Τρίκαλα;Θεσσαλία;2025-03-15;Silver
209346;Άννα;Μιχαηλίδης;F;19;Λάρισα;Θεσσαλία;2025-05-30;Silver
209347;Δημήτρης;Μιχαηλίδης;M;26;Τρίκαλα;Θεσσαλία;2025-07-15;Silver
209348;Μιχάλης;Παπανικολάου;M;18;Ιωάννινα;Ήπειρος;2024-02-10;Silver
209349;Ιωάννα;Δημητρίου;F;52;Χανιά;Κρήτη;2025-06-13;Bronze
209350;Γεωργία;Ιωαννίδης;F;22;Ηράκλειο;Κρήτη;2024-03-27;Silver
209351;Κατερίνα;Χατζής;F;44;Καβάλα;Ανατολική Μακεδονία & Θράκη;2024-07-24;Gold
209352;Σοφία;Μιχαηλίδης;F;69;Χανιά;Κρήτη;2025-02-02;Silver
209353;Σοφία;Μιχαηλίδης;F;71;Θεσσαλονίκη;Κεντρική Μακεδονία;2024-03-03;Gold
209354;Αγγελική;Γεωργίου;F;28;Καβάλα;Ανατολική Μακεδονία & Θράκη;2025-04-12;Gold
209355;Γεωργία;Γεωργίου;F;48;Ιωάννινα;Ήπειρος;2024-11-29;Gold
209356;Αγγελική;Πετρόπουλος;F;53;Χανιά;Κρήτη;2024-05-13;Bronze
209357;Χρήστος;Νικολάου;M;48;Αθήνα;Αττική;2024-10-27;Silver
209358;Ελένη;Ζαχαρίου;F;66;Βόλος;Θεσσαλία;2025-03-02;Gold
209359;Δημήτρης;Αλεξίου;M;52;Σέρρες;Κεντρική Μακεδονία;2024-08-30;Bronze
209360;Κατερίνα;Χατζής;F;21;Αθήνα;Αττική;2024-08-28;Silver
209361;Ιωάννα;Οικονόμου;F;65;Σέρρες;Κεντρική Μακεδονία;2025-08-21;Silver
209362;Θανάσης;Ιωαννίδης;M;23;Ηράκλειο;Κρήτη;2024-02-23;Silver
209363;Δήμητρα;Νικολάου;F;56;Αθήνα;Αττική;2025-10-12;Bronze
209364;Γεωργία;Σταματίου;F;58;Αθήνα;Αττική;2025-01-10;Gold
209365;Βασίλης;Αλεξίου;M;55;Σέρρες;Κεντρική Μακεδονία;2024-05-14;Gold
209366;Χρήστος;Βλάχος;M;69;Τρίκαλα;Θεσσαλία;2024-01-03;Platinum
209367;Γιώργος;Καραγιάννης;M;50;Ηράκλειο;Κρήτη;2025-10-03;Silver
209368;Σοφία;Νικολάου;F;64;Ρόδος;Νότιο Αιγαίο;2024-10-09;Gold
209369;Ελένη;Νικολάου;F;58;Βόλος;Θεσσαλία;2025-10-23;Gold
209370;Κώστας;Αλεξίου;M;30;Θεσσαλονίκη;Κεντρική Μακεδονία;2025-12-02;Bronze
